acousticness,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,name,preview_url,album_id,album_type,artist_id,image_300,image_64,image_640,album_name,release_date,artist_name,zero,one,nn_distance,closest_track_id,album_distance
0.15,0.75,130000.0,0.62,6ARYi42spRNIZpjd0WcDnf,0.08,5.0,0.126,-6.0,0.0,0.03,122.0,4.0,0.27,Maria,https://p.scdn.co/mp3-preview/1572180a11586d49662bab236f87a4fd52e36239?cid=3b33859d46fe4fd1a085151a8fefa86d,6iR6ubr14wcuF9VafyvUVg,album,5kUrUkpqUuCYX0eLEhvcQ3,https://i.scdn.co/image/d01d44a8f0b8ab976bf361650924b248b1689112,https://i.scdn.co/image/ef62cdaba1bc26fd80974518356b0f871a1e4491,https://i.scdn.co/image/8ae5d2d703f5a866c5129c50048a26b5327109c4,IV Volume II,2014,Kjwan,-0.5800733838713609,0.35521269284215734,0.047797968739232095,6KHQaiA5qZ0MipB82rPbgO,1.2490891117507485
0.03,0.45,363998.0,0.82,7tIn2X6hkF4lrUIH2Mvv8V,0.0,8.0,0.129,-8.0,1.0,0.05,138.0,4.0,0.26,HyperConnected,https://p.scdn.co/mp3-preview/0ee894aff6dcd5ab4eaf6d220d3bf484a8b70599?cid=3b33859d46fe4fd1a085151a8fefa86d,0z0KDW1n7v5Kf54215UHNP,single,5kUrUkpqUuCYX0eLEhvcQ3,https://i.scdn.co/image/942d1ca1a73606d2e82f8f8b1b5c65f955062d88,https://i.scdn.co/image/53fcd9ffca83623e4b16d71a7dc85daaf05752a3,https://i.scdn.co/image/ceb621173c6bbbf626e3fd7e1f3072b0f91d390f,HyperConnected,2016,Kjwan,-1.1998746234482927,-1.2437046428036964,0.03961335605308215,2Xaq4c3sKURGi4bHwvVmNS,
0.25,0.56,298567.0,0.79,4KmkG7fVe8bNBUpCbKCdJQ,0.0,9.0,0.688,-4.0,1.0,0.03,162.0,4.0,0.45,Anino,https://p.scdn.co/mp3-preview/f17de286c1caa6a15b89981aad6db28895c68d60?cid=3b33859d46fe4fd1a085151a8fefa86d,6eh8MXcxWgYu0SgXdaJapd,single,3wbCeEPAW6po7J46netxMT,https://i.scdn.co/image/26903ab52ca46052fe2ad148d15348e0e7a42f52,https://i.scdn.co/image/32587b3ee6e1b64f000a499a7f0b86f628420bce,https://i.scdn.co/image/a0a63ec22ceaaa7d3f1a41294749cd1da9d405d4,"Anino, Stolen & Crying Season",2019,Up Dharma Down,-1.73540458836115,-0.7062940204367069,0.013330574272269803,1OOPuettwCWEwnWKVqrv70,
0.12,0.8,301474.0,0.61,5VvVjk3z9wfpeLpQCFpD8a,0.13,9.0,0.113,-6.0,0.0,0.04,100.0,4.0,0.44,Stolen,https://p.scdn.co/mp3-preview/bba41789866e0d2b45ee53f52b8de7266d62898d?cid=3b33859d46fe4fd1a085151a8fefa86d,6eh8MXcxWgYu0SgXdaJapd,single,3wbCeEPAW6po7J46netxMT,https://i.scdn.co/image/26903ab52ca46052fe2ad148d15348e0e7a42f52,https://i.scdn.co/image/32587b3ee6e1b64f000a499a7f0b86f628420bce,https://i.scdn.co/image/a0a63ec22ceaaa7d3f1a41294749cd1da9d405d4,"Anino, Stolen & Crying Season",2019,Up Dharma Down,-0.6591584543179128,1.320222800791671,0.03038080791797528,4Acdd61z1lYbk7eOO9teX7,
0.22,0.65,258386.0,0.5,0hpBwfrWHT4ZYDsHqPpwYR,0.11,7.0,0.0786,-10.0,1.0,0.03,96.0,4.0,0.45,Crying Season,https://p.scdn.co/mp3-preview/40b04db3de5de9f428e51850e1fe0daa0c38cc26?cid=3b33859d46fe4fd1a085151a8fefa86d,6eh8MXcxWgYu0SgXdaJapd,single,3wbCeEPAW6po7J46netxMT,https://i.scdn.co/image/26903ab52ca46052fe2ad148d15348e0e7a42f52,https://i.scdn.co/image/32587b3ee6e1b64f000a499a7f0b86f628420bce,https://i.scdn.co/image/a0a63ec22ceaaa7d3f1a41294749cd1da9d405d4,"Anino, Stolen & Crying Season",2019,Up Dharma Down,0.26816398825805565,0.6986515183661954,0.029536991607182976,6DHrq5HNM5pkOY3N6YwkFV,
0.22,0.87,231258.0,0.7,1r0u9crAlIqyyFJv8dJKy7,0.0,7.0,0.0646,-6.0,1.0,0.05,109.0,4.0,0.83,Gusto Ko (Pagsundo),https://p.scdn.co/mp3-preview/876632a59e648415c4184a581a7b9e8d0bb487d8?cid=3b33859d46fe4fd1a085151a8fefa86d,4zAGrYMCAlMVtpWDnNiB8m,single,3wbCeEPAW6po7J46netxMT,https://i.scdn.co/image/7d11a2894616b8b2ab52e7c4f9202d95b796ebcc,https://i.scdn.co/image/c64c3cd89a368558ca32f41ad4d55a2710d81464,https://i.scdn.co/image/a429a438a2489112c04ba7244c081e236cf980fc,Gusto Ko (Pagsundo),2017,Up Dharma Down,-1.4111628563117784,2.5124661962680905,0.09380491963664914,23pURM1bccelxmpg6hnCro,
0.19,0.63,283826.0,0.38,0DdC92EziGIEN6j7kTCKQX,0.0,2.0,0.0338,-8.0,1.0,0.03,156.0,4.0,0.66,Unti-Unti,https://p.scdn.co/mp3-preview/d20bde2aced98843dc641d3e2cf36773512268d0?cid=3b33859d46fe4fd1a085151a8fefa86d,22DhzsGO72BgYKAAXFGsyb,single,3wbCeEPAW6po7J46netxMT,https://i.scdn.co/image/6cdbabfa17cf11100241034a562ba8d1fab66cff,https://i.scdn.co/image/351b02a2bbb0d324c5426f7f82864c9032f91141,https://i.scdn.co/image/eb3f76851e537db785d37b35c1d81e8bacea2d9f,Unti-Unti,2017,Up Dharma Down,-0.4345084009334398,0.2690507133224344,0.025488204666698783,0hi5lH7ioy89SP1itoseLt,
0.3,0.76,339662.0,0.67,3T8yMLawoliJaN1hAGFFmv,0.03,11.0,0.111,-9.0,1.0,0.04,113.0,4.0,0.96,Sigurado,https://p.scdn.co/mp3-preview/5b9d12be3a8f632cb43de1c4225a6fb065c5cf43?cid=3b33859d46fe4fd1a085151a8fefa86d,5bRwSxYckOjIw3oISF6MQk,single,3wbCeEPAW6po7J46netxMT,https://i.scdn.co/image/9dc17e5656c1d9030391cfa28ff819e5cd6d7926,https://i.scdn.co/image/bb88d5c3b2745d5b4e2ee7475c7e4d38be1cccf7,https://i.scdn.co/image/257535b4fdaee81775a6b4330efdeac30c7ebcd7,Sigurado,2017,Up Dharma Down,-0.986028962848157,2.2189657533106053,0.03877716984374161,1GFaQLfgNLI3KfcskFW8Mo,
0.18,0.65,162385.0,0.66,218HzfGnFPrEbYr6vpEfzH,0.0,0.0,0.152,-11.0,1.0,0.03,123.0,4.0,0.17,Just a Smile,https://p.scdn.co/mp3-preview/ffd7a9566f4f5c319a52e99c22b827a888bfeb38?cid=3b33859d46fe4fd1a085151a8fefa86d,10EPnKRri9kv0t1kpsjvwG,single,3wbCeEPAW6po7J46netxMT,https://i.scdn.co/image/16a8ce07d1dea3a41203ca78ef8fcc68726814d1,https://i.scdn.co/image/dc4e546d1d1df3b87279b323cbab6299f1e36211,https://i.scdn.co/image/eaac24a84b9cff14205ab9b947df53a45a23a295,Just a Smile,2016,Up Dharma Down,0.21767407084948548,-0.27282864152881525,0.007832296423960678,1ZHOSFoGjqE7k0Mpr1ofKx,
0.09,0.82,370888.0,0.65,3iANkEVyUqLHrdIT61Ylze,0.71,11.0,0.16899999999999998,-10.0,0.0,0.03,110.0,4.0,0.76,Kulang (Los Remix),https://p.scdn.co/mp3-preview/517f784f68242541272e268ea7bd82499f652294?cid=3b33859d46fe4fd1a085151a8fefa86d,6UjXkgppkQvOBsFTTBq2qP,single,3wbCeEPAW6po7J46netxMT,https://i.scdn.co/image/b198a6c6cefcc114f4fea50fc0e45a0e60f958ef,https://i.scdn.co/image/c5a4a54e9b698170034d1ced937ac3629eb95f41,https://i.scdn.co/image/88db8f9f7a01b8dfe4e8501fb47981ba8da9ac54,Kulang (Los Remix),2016,Up Dharma Down,-0.5149772499502802,1.682079998274504,0.03725642705401354,5X46J6EphcccTUVPGfI790,
0.0,0.47,246784.0,0.6,0Bh4Xxk0fw83pvFonql0gB,0.0,6.0,0.076,-7.0,1.0,0.03,115.0,4.0,0.36,Fools,https://p.scdn.co/mp3-preview/e2c4c542c576987ea885435d9a7267eaa3bdbd91?cid=3b33859d46fe4fd1a085151a8fefa86d,7FYAQ1qykMd3ppZ8SuVTaF,single,0eTKeqi9ekgs7UMs8ZGNkm,https://i.scdn.co/image/3f22450aa55283c05e2544c0964581581a717eb2,https://i.scdn.co/image/52d0aa52c9900d74346cfd8ba2442de58cad96f5,https://i.scdn.co/image/d925ba3232fb6f4bf8d8ee62d77594a3c0613a51,Fools,2017,Gabby Alipe,-0.8230391047313269,-0.6853033926824464,0.02569847011554843,0Xyu9WCmwckajMktenhCAD,
0.09,0.56,191867.0,0.84,7y7dFSPmnnulbKaYBCTDaY,0.0,0.0,0.111,-5.0,0.0,0.06,129.0,4.0,0.49,Ether,https://p.scdn.co/mp3-preview/d9580d7a3f3a9d02c787c24cb1cefee158377f76?cid=3b33859d46fe4fd1a085151a8fefa86d,5628CGLv4OcGRJuN5vbZfV,single,0eTKeqi9ekgs7UMs8ZGNkm,https://i.scdn.co/image/77fc268030dc7bbd6e0adb4be631f461f46f7726,https://i.scdn.co/image/ad7538a73bffcb140a31b3ae614a8852b0c4f852,https://i.scdn.co/image/dd36b4d496cc80398e88e0e0c404e60725941ea1,A New Strain,2016,Gabby Alipe,-1.787350196833291,-0.062340828020547585,0.04507495021043875,2gCe48efYOM0iGoxFkT5Fo,
0.14,0.69,185453.0,0.78,2H7z6l6EknhQ8Mi27vELkS,0.0,6.0,0.141,-5.0,0.0,0.03,123.0,4.0,0.72,Paalam,https://p.scdn.co/mp3-preview/fdfa01a6c8c72cad90f85751d34d3f629e38c2ab?cid=3b33859d46fe4fd1a085151a8fefa86d,5628CGLv4OcGRJuN5vbZfV,single,0eTKeqi9ekgs7UMs8ZGNkm,https://i.scdn.co/image/77fc268030dc7bbd6e0adb4be631f461f46f7726,https://i.scdn.co/image/ad7538a73bffcb140a31b3ae614a8852b0c4f852,https://i.scdn.co/image/dd36b4d496cc80398e88e0e0c404e60725941ea1,A New Strain,2016,Gabby Alipe,-1.856743579098551,1.0627171946265634,0.03645573680844149,34hJv24Hc647o07PhAN9sR,
0.03,0.56,258133.0,0.71,0KRLIfbhm1DC2QsbdRqBaN,0.0,0.0,0.33799999999999997,-6.0,1.0,0.04,123.0,4.0,0.18,Ocean,https://p.scdn.co/mp3-preview/02339172b7bf6590c0ff68b7e66f940b1148c55f?cid=3b33859d46fe4fd1a085151a8fefa86d,5628CGLv4OcGRJuN5vbZfV,single,0eTKeqi9ekgs7UMs8ZGNkm,https://i.scdn.co/image/77fc268030dc7bbd6e0adb4be631f461f46f7726,https://i.scdn.co/image/ad7538a73bffcb140a31b3ae614a8852b0c4f852,https://i.scdn.co/image/dd36b4d496cc80398e88e0e0c404e60725941ea1,A New Strain,2016,Gabby Alipe,-0.9732233842351052,-0.7759428214868506,0.09942997428190796,6zBRRVo1AuEzyMSRSDN7KI,
0.25,0.55,209560.0,0.7,55bJkzr7HbqfnCXl3Dpinb,0.0,6.0,0.131,-6.0,0.0,0.03,109.0,5.0,0.5,Demons,https://p.scdn.co/mp3-preview/7474b1d854f8550ab0b21869fa7c65eae0f0c7b1?cid=3b33859d46fe4fd1a085151a8fefa86d,5628CGLv4OcGRJuN5vbZfV,single,0eTKeqi9ekgs7UMs8ZGNkm,https://i.scdn.co/image/77fc268030dc7bbd6e0adb4be631f461f46f7726,https://i.scdn.co/image/ad7538a73bffcb140a31b3ae614a8852b0c4f852,https://i.scdn.co/image/dd36b4d496cc80398e88e0e0c404e60725941ea1,A New Strain,2016,Gabby Alipe,-0.9185676228658648,0.14830221308594924,0.02097427092285732,3dNZIDjQRHzwwZoZaRSOvb,
0.02,0.6,248280.0,0.96,1T8jUmgUEcU4XTfZClqc7x,0.0,0.0,0.0898,-5.0,0.0,0.11,129.0,4.0,0.34,Ether - A Social Commentary,https://p.scdn.co/mp3-preview/ef6b870e5fdb9847fe405c7221716bf658ff27b2?cid=3b33859d46fe4fd1a085151a8fefa86d,5628CGLv4OcGRJuN5vbZfV,single,0eTKeqi9ekgs7UMs8ZGNkm,https://i.scdn.co/image/77fc268030dc7bbd6e0adb4be631f461f46f7726,https://i.scdn.co/image/ad7538a73bffcb140a31b3ae614a8852b0c4f852,https://i.scdn.co/image/dd36b4d496cc80398e88e0e0c404e60725941ea1,A New Strain,2016,Gabby Alipe,-2.063825318248936,-0.03541563697007652,0.03341507239950855,65QnRj7TSwaP6vjlkbJscJ,
0.09,0.71,175351.0,0.62,0edPMtX93wQTFxEgq9ue7C,0.0,2.0,0.5660000000000001,-5.0,1.0,0.06,128.0,4.0,0.79,Visions,https://p.scdn.co/mp3-preview/21fd75261f727ce48e230b2c4aea095d6a983ee5?cid=3b33859d46fe4fd1a085151a8fefa86d,5otlTkivQEEyuR1iJJGZIb,single,0eTKeqi9ekgs7UMs8ZGNkm,https://i.scdn.co/image/f9b0131d27cfcd3305385bd45f5a0d4e325f9614,https://i.scdn.co/image/bd447dd9a5b7136019a62444c200819971019ecd,https://i.scdn.co/image/34c6f1d6546d0bbf944c7e31b6df20a9629f7e41,Visions,2016,Gabby Alipe,-1.6059327733595943,1.4191919762036043,0.030011627630895207,2Eq9UQxnOXJulnLJiLOQkJ,
0.0,0.44,262747.0,0.84,7ppxPlCjhyLL7wMLlmToGM,0.0,7.0,0.0949,-3.0,1.0,0.04,106.0,4.0,0.31,City Lights,https://p.scdn.co/mp3-preview/4efe9ef0303358dd743a05d68de8eac7da887c4e?cid=3b33859d46fe4fd1a085151a8fefa86d,2xDMXQrLcUxzsAdpdlLPZh,album,4qFxP3qN9GsnZDOkAE6x2m,https://i.scdn.co/image/0aa36e25148e21519e35473bd59a60974306ede9,https://i.scdn.co/image/114f505397c8e2dcf0a42b6e11eb291a853d0ce3,https://i.scdn.co/image/df1e682f752cc2f8381571de1b061d0269841192,December Avenue,2017,December Avenue,-1.8928316304591792,-0.8613841258639686,0.03555088930344031,1ajqJZxNzUHmHf8sBkJBds,1.0784107132615175
0.01,0.41,289480.0,0.87,4TEeQqtCN2Ox4Ff7rlbtYx,0.0,2.0,0.396,-3.0,1.0,0.04,148.0,4.0,0.39,Sleep Tonight,https://p.scdn.co/mp3-preview/70b39bf7709f23ce6b79f4de8148dce498b32d51?cid=3b33859d46fe4fd1a085151a8fefa86d,2xDMXQrLcUxzsAdpdlLPZh,album,4qFxP3qN9GsnZDOkAE6x2m,https://i.scdn.co/image/0aa36e25148e21519e35473bd59a60974306ede9,https://i.scdn.co/image/114f505397c8e2dcf0a42b6e11eb291a853d0ce3,https://i.scdn.co/image/df1e682f752cc2f8381571de1b061d0269841192,December Avenue,2017,December Avenue,-2.3506710084424025,-1.3841174436327695,0.059433203538773204,5Fu9WgU51p6K0NjoPAVZvm,1.0784107132615175
0.04,0.31,250813.0,0.78,3Qa2JS1RJGQFyIu1qmALjw,0.0,6.0,0.35,-3.0,0.0,0.03,84.0,4.0,0.44,Fallin',https://p.scdn.co/mp3-preview/b17a99d924b283400da8fd0807dedee50913f0da?cid=3b33859d46fe4fd1a085151a8fefa86d,2xDMXQrLcUxzsAdpdlLPZh,album,4qFxP3qN9GsnZDOkAE6x2m,https://i.scdn.co/image/0aa36e25148e21519e35473bd59a60974306ede9,https://i.scdn.co/image/114f505397c8e2dcf0a42b6e11eb291a853d0ce3,https://i.scdn.co/image/df1e682f752cc2f8381571de1b061d0269841192,December Avenue,2017,December Avenue,-1.691695783135458,-0.9047166710542252,0.022186202903198074,5fqheIirWCidoF3X5L2MfR,1.0784107132615175
0.03,0.49,196320.0,0.55,1E5uwm6qNdPa7vZ0gGlaYH,0.0,10.0,0.0778,-4.0,1.0,0.03,138.0,4.0,0.18,Ears and Rhymes,https://p.scdn.co/mp3-preview/5f2d9e08aa2d58101cba8d689346fe89db12f5f7?cid=3b33859d46fe4fd1a085151a8fefa86d,2xDMXQrLcUxzsAdpdlLPZh,album,4qFxP3qN9GsnZDOkAE6x2m,https://i.scdn.co/image/0aa36e25148e21519e35473bd59a60974306ede9,https://i.scdn.co/image/114f505397c8e2dcf0a42b6e11eb291a853d0ce3,https://i.scdn.co/image/df1e682f752cc2f8381571de1b061d0269841192,December Avenue,2017,December Avenue,-0.8898452461556385,-1.3687668525728052,0.03767608773620936,03EdInDqDrhR5pMCdpAXqJ,1.0784107132615175
0.06,0.52,271160.0,0.54,4eplDwtkSi1iLpG7nvOowP,0.0,9.0,0.11,-5.0,1.0,0.03,132.0,3.0,0.28,I'll Be Watching You,https://p.scdn.co/mp3-preview/1dfd7cebd4e470416a8d328167121b782ac2849d?cid=3b33859d46fe4fd1a085151a8fefa86d,2xDMXQrLcUxzsAdpdlLPZh,album,4qFxP3qN9GsnZDOkAE6x2m,https://i.scdn.co/image/0aa36e25148e21519e35473bd59a60974306ede9,https://i.scdn.co/image/114f505397c8e2dcf0a42b6e11eb291a853d0ce3,https://i.scdn.co/image/df1e682f752cc2f8381571de1b061d0269841192,December Avenue,2017,December Avenue,-0.916915651450979,-0.9178641637388545,0.031288250036096636,2fGQMYl5CePHrlRKQYBUit,1.0784107132615175
0.01,0.56,274173.0,0.8,3ugtLQyCjvjPAfI2JqUCh9,0.0,10.0,0.225,-4.0,1.0,0.04,128.0,4.0,0.35,Back to Love,https://p.scdn.co/mp3-preview/693a9a8a99b00154d9a1081bcb8306f9ce05ca1f?cid=3b33859d46fe4fd1a085151a8fefa86d,2xDMXQrLcUxzsAdpdlLPZh,album,4qFxP3qN9GsnZDOkAE6x2m,https://i.scdn.co/image/0aa36e25148e21519e35473bd59a60974306ede9,https://i.scdn.co/image/114f505397c8e2dcf0a42b6e11eb291a853d0ce3,https://i.scdn.co/image/df1e682f752cc2f8381571de1b061d0269841192,December Avenue,2017,December Avenue,-1.831357563284631,-0.4552728053051541,0.038125212101788125,0wBZ4EXb308WjGPhQOifbs,1.0784107132615175
0.01,0.47,303880.0,0.65,0dJPIIlTmVM0lambbFgAYq,0.0,0.0,0.111,-4.0,1.0,0.03,139.0,4.0,0.15,Eroplanong Papel,https://p.scdn.co/mp3-preview/1b0b6b92b30b64a630fe1ada927fd0dc4bb28cf5?cid=3b33859d46fe4fd1a085151a8fefa86d,2xDMXQrLcUxzsAdpdlLPZh,album,4qFxP3qN9GsnZDOkAE6x2m,https://i.scdn.co/image/0aa36e25148e21519e35473bd59a60974306ede9,https://i.scdn.co/image/114f505397c8e2dcf0a42b6e11eb291a853d0ce3,https://i.scdn.co/image/df1e682f752cc2f8381571de1b061d0269841192,December Avenue,2017,December Avenue,-1.2976253474662127,-1.5341202211476113,0.058606754296579536,4dAxWnwegeWqa6OCTaFi8D,1.0784107132615175
0.77,0.54,175640.0,0.3,6N6bgQ19hWMgzF6nau4Pw8,0.0,7.0,0.213,-8.0,1.0,0.03,125.0,4.0,0.47,Dive,https://p.scdn.co/mp3-preview/ada8d33c1248f140769d02c7950288398ab89a9d?cid=3b33859d46fe4fd1a085151a8fefa86d,2xDMXQrLcUxzsAdpdlLPZh,album,4qFxP3qN9GsnZDOkAE6x2m,https://i.scdn.co/image/0aa36e25148e21519e35473bd59a60974306ede9,https://i.scdn.co/image/114f505397c8e2dcf0a42b6e11eb291a853d0ce3,https://i.scdn.co/image/df1e682f752cc2f8381571de1b061d0269841192,December Avenue,2017,December Avenue,1.047339570143926,-0.0625229492869171,0.11269506072337941,1qku1YMyGuRhE9522zI8BN,1.0784107132615175
0.04,0.47,214760.0,0.69,1uLu5Z4Q9zpakEb1AX3Ecw,0.0,0.0,0.0796,-3.0,1.0,0.03,130.0,4.0,0.37,Forever,https://p.scdn.co/mp3-preview/de61cd840fca1f651d7c753c6bd57bb2fd02c924?cid=3b33859d46fe4fd1a085151a8fefa86d,2xDMXQrLcUxzsAdpdlLPZh,album,4qFxP3qN9GsnZDOkAE6x2m,https://i.scdn.co/image/0aa36e25148e21519e35473bd59a60974306ede9,https://i.scdn.co/image/114f505397c8e2dcf0a42b6e11eb291a853d0ce3,https://i.scdn.co/image/df1e682f752cc2f8381571de1b061d0269841192,December Avenue,2017,December Avenue,-1.6888334407200425,-0.9301820832723189,0.014936441161626861,5fqheIirWCidoF3X5L2MfR,1.0784107132615175
0.01,0.44,222280.0,0.84,4tQIZ185hUP6YVd6ALi4MW,0.0,0.0,0.344,-3.0,1.0,0.04,134.0,4.0,0.42,Breathe Again,https://p.scdn.co/mp3-preview/0ea683c44e41583a152da38c0605eb5d647e5a1a?cid=3b33859d46fe4fd1a085151a8fefa86d,2xDMXQrLcUxzsAdpdlLPZh,album,4qFxP3qN9GsnZDOkAE6x2m,https://i.scdn.co/image/0aa36e25148e21519e35473bd59a60974306ede9,https://i.scdn.co/image/114f505397c8e2dcf0a42b6e11eb291a853d0ce3,https://i.scdn.co/image/df1e682f752cc2f8381571de1b061d0269841192,December Avenue,2017,December Avenue,-2.2572197346867613,-1.0062307876619478,0.01190189534248707,30gz0I2ZtbJMIA7kmMnv4h,1.0784107132615175
0.01,0.56,261347.0,0.77,20tgfY9OQqr8DFYWsv1sXs,0.0,11.0,0.152,-4.0,1.0,0.03,115.0,4.0,0.52,Time to Go,https://p.scdn.co/mp3-preview/a150b3614fe23f5efa7c0bbb73481401c0ba06ca?cid=3b33859d46fe4fd1a085151a8fefa86d,2xDMXQrLcUxzsAdpdlLPZh,album,4qFxP3qN9GsnZDOkAE6x2m,https://i.scdn.co/image/0aa36e25148e21519e35473bd59a60974306ede9,https://i.scdn.co/image/114f505397c8e2dcf0a42b6e11eb291a853d0ce3,https://i.scdn.co/image/df1e682f752cc2f8381571de1b061d0269841192,December Avenue,2017,December Avenue,-1.8965532160175136,0.05721660572840432,0.011839096017711569,79DuTkqgtF6GEaZ9X92DAh,1.0784107132615175
0.02,0.46,343018.0,0.59,24ngpWhBOxKJtIPnzSNX8c,0.0,4.0,0.0929,-5.0,1.0,0.03,140.0,4.0,0.12,Huling Sandali (Tayo Sa Huling Buwan Ng Taon Official Soundtrack),https://p.scdn.co/mp3-preview/861fcd85dfd44d316c5c4ad34829acdc14411c4f?cid=3b33859d46fe4fd1a085151a8fefa86d,3CN06MwHmNd9UWGu424J42,single,4qFxP3qN9GsnZDOkAE6x2m,https://i.scdn.co/image/120f1fa2f821eac040ab200cd3e078df67f07d5e,https://i.scdn.co/image/d0541fb7a1f93f498834747b9609d0de4d859e30,https://i.scdn.co/image/a7b42a7b13dd0bb7db5b1307d2f028c89bcbbbf7,Huling Sandali (Tayo Sa Huling Buwan Ng Taon Official Soundtrack),2019,December Avenue,-0.8907361911242514,-1.64483290362342,0.0666017000829708,7wu7tZGlefSMb6iBog3NuY,
0.32,0.52,297501.0,0.53,6BxJLJw228OY5BFerPGl7z,0.0,10.0,0.198,-7.0,1.0,0.03,130.0,4.0,0.3,Dahan,https://p.scdn.co/mp3-preview/cc1d02233bdf4426c813386b0d0e2e0eb10cbcfe?cid=3b33859d46fe4fd1a085151a8fefa86d,5ZMRUtgLCoeyhrDdRhSXij,single,4qFxP3qN9GsnZDOkAE6x2m,https://i.scdn.co/image/9f67bee339fb7781cb1e520f44841c94046fa282,https://i.scdn.co/image/7e7ac1b30d14fd2ae350669e745fe87f0fe5de54,https://i.scdn.co/image/d8845b013badbe791f5211ec005e141100c5e2c4,Dahan,2019,December Avenue,-0.17470499757151942,-0.7734785025606573,0.10881484871248158,0661XWZ2Zp84Sb42JiuOYC,
0.06,0.52,278182.0,0.7,4yLc803i7qcWx4V2piWPH5,0.0,11.0,0.363,-5.0,1.0,0.03,132.0,4.0,0.28,Magkunwari ('Di Man Tayo) [TODA One I Love Official Soundtrack],https://p.scdn.co/mp3-preview/7bfefb90300f6ab80bc64a918e76489e3bf3fbb2?cid=3b33859d46fe4fd1a085151a8fefa86d,3PM0o72L1hzQImMRAlL8iU,single,4qFxP3qN9GsnZDOkAE6x2m,https://i.scdn.co/image/5841aaffb45719ce52edc139b06b437b6e544b5a,https://i.scdn.co/image/f1e93b8bdec93f12d4bca7f15aebcca374715aee,https://i.scdn.co/image/85bb2139084980e338be18f7d3163bd3fadcc410,Magkunwari ('Di Man Tayo) [TODA One I Love Official Soundtrack],2019,December Avenue,-1.2947414268734831,-0.8745645409589589,0.0019805498694084197,6cd2VmIzuU7RYT28xoIgvI,
0.83,0.6,342068.0,0.34,1mTROTnvFi7uxGciL319Kb,0.0,11.0,0.10400000000000001,-9.0,1.0,0.04,128.0,4.0,0.2,Sa Dulo Ng Walang Hanggan - Sa Ngalan Ng Pag-Ibig Piano Version,https://p.scdn.co/mp3-preview/90182aa7c787fe8439085ac117683831cc6d069b?cid=3b33859d46fe4fd1a085151a8fefa86d,2hT2tmiAlFVF4waIOHNWqA,single,4qFxP3qN9GsnZDOkAE6x2m,https://i.scdn.co/image/bfa660ed2236bcb46c7c56bacca48de416d7ff18,https://i.scdn.co/image/554f9eb8dd364673d396f936751266499bf88657,https://i.scdn.co/image/7f31cdf6723dacb7601032cec8d39e44f92044f0,Sa Dulo Ng Walang Hanggan (Sa Ngalan Ng Pag-Ibig Piano Version),2018,December Avenue,1.6070387895313683,-0.33672257580074466,0.028049137998796124,4ESVeOSa7asoWhkAg6aTB2,
0.16,0.49,231581.0,0.86,5NwgVC2bFG0JJmaljJUFGG,0.0,11.0,0.318,-7.0,1.0,0.04,76.0,4.0,0.56,Kahit Sa Panaginip,https://p.scdn.co/mp3-preview/a4b7ccc782c1392daaa3a9dc8d018fb1afa0dba8?cid=3b33859d46fe4fd1a085151a8fefa86d,3SiDmMK93YHXjMTO5RGfkF,single,4qFxP3qN9GsnZDOkAE6x2m,https://i.scdn.co/image/c2666c2740da116b4357b967d57ab67681bb9b3a,https://i.scdn.co/image/bdd71e9e832ad345d032073ee9b08f9f4fab819c,https://i.scdn.co/image/f7a0d1d9ea4ea7f65d7960b780594623d6226c01,Kahit Sa Panaginip,2018,December Avenue,-1.195150626776107,0.4713583915375251,0.01905635719233341,5xG1yj8bqGraS17rSyPjAT,
0.7,0.57,211671.0,0.62,1zuDW6Ru2Hwa0AmnBcy0SS,0.0,0.0,0.106,-7.0,0.0,0.02,96.0,4.0,0.41,Kung Ako Na Lang Sana,https://p.scdn.co/mp3-preview/bd95e5d2bcb362896297425429326f8ffbb12e94?cid=3b33859d46fe4fd1a085151a8fefa86d,51QmTFLf5bIweiLCT6CT3Y,single,4qFxP3qN9GsnZDOkAE6x2m,https://i.scdn.co/image/d135565fd3e5bbe1ebe3be60769bacb73cedfe43,https://i.scdn.co/image/67b73f22c2c9cdb53cf102c19f574d3d72c624bf,https://i.scdn.co/image/011a8d5e596a08b3768d760c527f2b4e8b92996d,Kung Ako Na Lang Sana,2018,December Avenue,0.3671453659052639,0.31969644615824094,0.07652824817679926,4MRcdvzFJBYVFwHdYOxQvL,
0.16,0.5,267759.0,0.48,2BgD4nRyx9EZ5o8YEnjRSV,0.0,4.0,0.187,-5.0,1.0,0.03,134.0,4.0,0.13,Kung 'Di Rin Lang Ikaw,https://p.scdn.co/mp3-preview/19ae661dea5372b77b174716f02e492aac9fc9b6?cid=3b33859d46fe4fd1a085151a8fefa86d,15ufxdU6r8niuSmA9nu3ly,single,4qFxP3qN9GsnZDOkAE6x2m,https://i.scdn.co/image/eb376b5b1d3c4727ff4586e3bf85238e5cd19135,https://i.scdn.co/image/7510ece15fedaded0a5596f9ca4698af7896dec9,https://i.scdn.co/image/6e0fcdfaf773fb8ce47b4b085c544548e776f912,Kung 'Di Rin Lang Ikaw,2018,December Avenue,-0.38865030873000644,-1.3148813240383435,0.022602814553075095,387HocE0jPCChIaabJTx5s,
